campaign_id,client_id,duration,contact,pdays,previous,poutcome,y,date
36060,36059,88,cellular,999,0,nonexistent,no,2022-05-14
36061,36060,125,cellular,999,2,failure,no,2022-05-22
36062,36061,228,cellular,999,0,nonexistent,yes,2022-05-30
36063,36062,131,cellular,999,0,nonexistent,yes,2022-05-16
36064,36063,390,cellular,999,0,nonexistent,yes,2022-05-11
36065,36064,132,cellular,999,1,failure,no,2022-05-24
36066,36065,187,cellular,999,0,nonexistent,no,2022-05-27
36067,36066,139,cellular,1,1,success,no,2022-05-03
36068,36067,109,cellular,999,0,nonexistent,no,2022-05-19
36069,36068,161,cellular,999,0,nonexistent,no,2022-05-02
36070,36069,445,cellular,999,0,nonexistent,yes,2022-05-10
36071,36070,100,cellular,999,1,failure,no,2022-05-17
36072,36071,223,cellular,999,0,nonexistent,no,2022-05-05
36073,36072,141,cellular,999,1,failure,no,2022-05-06
36074,36073,149,cellular,999,0,nonexistent,no,2022-05-14
36075,36074,579,cellular,999,0,nonexistent,yes,2022-05-08
36076,36075,136,cellular,999,0,nonexistent,no,2022-05-24
36077,36076,323,cellular,999,0,nonexistent,no,2022-05-09
36078,36077,197,cellular,999,0,nonexistent,no,2022-05-28
36079,36078,222,cellular,999,0,nonexistent,no,2022-05-11
36080,36079,58,cellular,999,0,nonexistent,no,2022-05-29
36081,36080,407,cellular,3,1,success,no,2022-05-04
36082,36081,252,cellular,999,0,nonexistent,no,2022-05-30
36083,36082,80,cellular,999,1,failure,no,2022-05-19
36084,36083,112,cellular,999,0,nonexistent,no,2022-05-01
36085,36084,87,cellular,999,1,failure,no,2022-05-30
36086,36085,427,cellular,999,0,nonexistent,yes,2022-05-02
36087,36086,176,cellular,999,0,nonexistent,no,2022-05-24
36088,36087,226,cellular,999,0,nonexistent,yes,2022-05-28
36089,36088,396,cellular,999,0,nonexistent,yes,2022-05-17
36090,36089,192,cellular,3,1,success,yes,2022-05-28
36091,36090,103,cellular,999,0,nonexistent,no,2022-05-23
36092,36091,260,cellular,999,0,nonexistent,no,2022-05-03
36093,36092,139,cellular,999,0,nonexistent,yes,2022-05-19
36094,36093,108,telephone,999,0,nonexistent,no,2022-05-24
36095,36094,91,cellular,999,0,nonexistent,no,2022-05-24
36096,36095,41,cellular,999,0,nonexistent,no,2022-05-26
36097,36096,89,cellular,999,0,nonexistent,no,2022-05-07
36098,36097,82,cellular,999,0,nonexistent,no,2022-05-04
36099,36098,132,cellular,999,1,failure,no,2022-05-01
36100,36099,147,cellular,999,0,nonexistent,no,2022-05-24
36101,36100,362,cellular,999,1,failure,no,2022-05-31
36102,36101,212,cellular,999,0,nonexistent,no,2022-05-23
36103,36102,118,cellular,999,0,nonexistent,no,2022-05-16
36104,36103,264,cellular,999,0,nonexistent,no,2022-05-06
36105,36104,94,cellular,999,1,failure,no,2022-05-29
36106,36105,258,cellular,999,0,nonexistent,no,2022-05-18
36107,36106,137,cellular,999,0,nonexistent,no,2022-05-16
36108,36107,189,cellular,999,1,failure,no,2022-05-21
36109,36108,245,cellular,3,1,success,no,2022-05-30
36110,36109,253,cellular,999,0,nonexistent,yes,2022-05-12
36111,36110,752,cellular,3,1,success,no,2022-05-19
36112,36111,185,cellular,999,0,nonexistent,yes,2022-05-23
36113,36112,129,cellular,999,0,nonexistent,no,2022-05-11
36114,36113,175,cellular,999,0,nonexistent,no,2022-05-31
36115,36114,480,cellular,999,0,nonexistent,no,2022-05-22
36116,36115,532,cellular,999,0,nonexistent,no,2022-05-09
36117,36116,229,cellular,999,0,nonexistent,yes,2022-05-27
36118,36117,163,cellular,999,0,nonexistent,no,2022-05-13
36119,36118,71,cellular,999,0,nonexistent,no,2022-05-29
36120,36119,161,cellular,999,0,nonexistent,no,2022-05-05
36121,36120,82,cellular,999,0,nonexistent,no,2022-05-06
36122,36121,121,cellular,999,0,nonexistent,no,2022-05-22
36123,36122,439,cellular,3,1,success,yes,2022-05-03
36124,36123,193,cellular,3,1,success,yes,2022-05-05
36125,36124,242,cellular,7,1,success,yes,2022-05-26
36126,36125,188,cellular,999,0,nonexistent,no,2022-05-24
36127,36126,282,cellular,999,0,nonexistent,no,2022-05-05
36128,36127,130,cellular,999,0,nonexistent,no,2022-05-11
36129,36128,483,cellular,999,0,nonexistent,no,2022-05-02
36130,36129,116,cellular,999,0,nonexistent,yes,2022-05-30
36131,36130,108,telephone,999,0,nonexistent,no,2022-05-12
36132,36131,81,cellular,999,0,nonexistent,no,2022-05-02
36133,36132,128,cellular,999,1,failure,no,2022-05-24
36134,36133,283,cellular,999,0,nonexistent,no,2022-05-15
36135,36134,155,cellular,999,0,nonexistent,yes,2022-05-30
36136,36135,138,cellular,999,0,nonexistent,no,2022-05-22
36137,36136,119,cellular,999,0,nonexistent,no,2022-05-22
36138,36137,93,telephone,999,0,nonexistent,no,2022-05-27
36139,36138,159,cellular,999,0,nonexistent,no,2022-05-07
36140,36139,133,cellular,1,1,success,no,2022-05-01
36141,36140,776,cellular,3,1,success,yes,2022-05-04
36142,36141,140,cellular,999,0,nonexistent,no,2022-05-17
36143,36142,136,cellular,3,1,success,no,2022-05-10
36144,36143,145,cellular,999,0,nonexistent,no,2022-05-05
36145,36144,224,cellular,999,0,nonexistent,no,2022-05-31
36146,36145,95,cellular,999,1,failure,no,2022-05-07
36147,36146,281,cellular,999,1,failure,yes,2022-05-12
36148,36147,90,cellular,999,0,nonexistent,no,2022-05-06
36149,36148,123,cellular,999,0,nonexistent,no,2022-05-08
36150,36149,297,cellular,999,0,nonexistent,no,2022-05-27
36151,36150,76,telephone,999,0,nonexistent,no,2022-05-23
36152,36151,119,cellular,3,1,success,yes,2022-05-23
36153,36152,200,cellular,999,0,nonexistent,yes,2022-05-26
36154,36153,114,cellular,999,0,nonexistent,no,2022-05-20
36155,36154,113,cellular,999,0,nonexistent,no,2022-05-28
36156,36155,62,cellular,999,0,nonexistent,no,2022-05-18
36157,36156,1576,cellular,999,0,nonexistent,no,2022-05-25
36158,36157,329,cellular,999,0,nonexistent,yes,2022-05-13
36159,36158,107,cellular,999,0,nonexistent,no,2022-05-27
36160,36159,204,cellular,999,0,nonexistent,no,2022-05-25
36161,36160,367,cellular,999,0,nonexistent,yes,2022-05-05
36162,36161,82,cellular,999,1,failure,no,2022-05-17
36163,36162,146,telephone,999,0,nonexistent,no,2022-05-18
36164,36163,424,cellular,999,0,nonexistent,no,2022-05-25
36165,36164,412,cellular,999,0,nonexistent,yes,2022-05-01
36166,36165,103,cellular,999,0,nonexistent,no,2022-05-29
36167,36166,165,telephone,999,0,nonexistent,yes,2022-05-19
36168,36167,161,cellular,3,1,success,no,2022-05-26
36169,36168,242,cellular,7,1,success,no,2022-05-02
36170,36169,108,cellular,999,0,nonexistent,yes,2022-05-16
36171,36170,207,cellular,999,0,nonexistent,no,2022-05-10
36172,36171,73,cellular,999,0,nonexistent,no,2022-05-03
36173,36172,156,cellular,3,1,success,no,2022-05-21
36174,36173,112,cellular,999,0,nonexistent,no,2022-05-02
36175,36174,78,cellular,999,0,nonexistent,no,2022-05-24
36176,36175,110,cellular,999,0,nonexistent,no,2022-05-13
36177,36176,183,cellular,999,0,nonexistent,no,2022-05-29
36178,36177,223,cellular,999,1,failure,yes,2022-05-23
36179,36178,74,cellular,999,0,nonexistent,no,2022-05-11
36180,36179,123,cellular,999,0,nonexistent,no,2022-05-23
36181,36180,76,cellular,999,0,nonexistent,no,2022-05-13
36182,36181,311,cellular,999,0,nonexistent,yes,2022-05-17
36183,36182,628,telephone,999,0,nonexistent,yes,2022-05-13
36184,36183,128,cellular,999,0,nonexistent,no,2022-05-30
36185,36184,141,cellular,6,1,success,no,2022-05-25
36186,36185,89,cellular,999,1,failure,no,2022-05-16
36187,36186,99,cellular,999,0,nonexistent,no,2022-05-08
36188,36187,236,cellular,999,0,nonexistent,no,2022-05-09
36189,36188,99,cellular,3,1,success,no,2022-05-07
36190,36189,187,cellular,2,1,success,yes,2022-05-29
36191,36190,186,telephone,999,0,nonexistent,no,2022-05-13
36192,36191,86,telephone,999,0,nonexistent,no,2022-05-28
36193,36192,158,cellular,999,0,nonexistent,no,2022-05-31
36194,36193,162,cellular,999,0,nonexistent,no,2022-05-13
36195,36194,513,cellular,999,0,nonexistent,yes,2022-05-17
36196,36195,110,cellular,999,0,nonexistent,no,2022-05-18
36197,36196,681,cellular,999,0,nonexistent,no,2022-05-17
36198,36197,322,cellular,999,0,nonexistent,no,2022-05-23
36199,36198,210,cellular,3,1,success,no,2022-05-10
36200,36199,568,cellular,999,0,nonexistent,no,2022-05-07
36201,36200,294,cellular,999,1,failure,no,2022-05-25
36202,36201,558,cellular,999,0,nonexistent,no,2022-05-31
36203,36202,77,cellular,999,1,failure,no,2022-05-14
36204,36203,85,cellular,999,0,nonexistent,no,2022-05-22
36205,36204,93,cellular,999,0,nonexistent,no,2022-05-29
36206,36205,121,cellular,999,0,nonexistent,no,2022-05-15
36207,36206,95,cellular,999,0,nonexistent,no,2022-05-22
36208,36207,135,cellular,999,0,nonexistent,no,2022-05-26
36209,36208,414,cellular,999,0,nonexistent,no,2022-05-07
36210,36209,60,cellular,999,2,failure,no,2022-05-05
36211,36210,151,cellular,999,0,nonexistent,no,2022-05-07
36212,36211,68,cellular,999,0,nonexistent,no,2022-05-15
36213,36212,361,cellular,999,0,nonexistent,no,2022-05-03
36214,36213,142,cellular,999,0,nonexistent,no,2022-05-29
36215,36214,174,cellular,2,1,success,yes,2022-05-06
36216,36215,45,cellular,999,1,failure,no,2022-05-27
36217,36216,95,cellular,999,0,nonexistent,no,2022-05-12
36218,36217,44,telephone,999,1,failure,no,2022-05-03
36219,36218,61,cellular,999,0,nonexistent,no,2022-05-22
36220,36219,32,telephone,999,0,nonexistent,no,2022-05-04
36221,36220,141,cellular,999,0,nonexistent,no,2022-05-14
36222,36221,81,cellular,999,0,nonexistent,no,2022-05-06
36223,36222,71,telephone,999,0,nonexistent,no,2022-05-19
36224,36223,68,cellular,999,0,nonexistent,no,2022-05-18
36225,36224,324,cellular,3,1,success,yes,2022-06-14
36226,36225,295,cellular,999,0,nonexistent,yes,2022-06-23
36227,36226,108,cellular,999,0,nonexistent,no,2022-06-02
36228,36227,201,cellular,999,0,nonexistent,no,2022-06-14
36229,36228,71,cellular,999,0,nonexistent,no,2022-06-18
36230,36229,264,cellular,999,0,nonexistent,yes,2022-06-30
36231,36230,110,cellular,999,0,nonexistent,no,2022-06-20
36232,36231,190,cellular,999,1,failure,no,2022-06-25
36233,36232,70,cellular,999,1,failure,no,2022-06-23
36234,36233,103,cellular,999,1,failure,yes,2022-06-09
36235,36234,331,cellular,999,0,nonexistent,yes,2022-06-26
36236,36235,377,cellular,999,0,nonexistent,yes,2022-06-01
36237,36236,205,cellular,4,1,success,yes,2022-06-28
36238,36237,287,cellular,999,0,nonexistent,yes,2022-06-11
36239,36238,346,cellular,999,0,nonexistent,no,2022-06-02
36240,36239,212,cellular,999,0,nonexistent,no,2022-06-13
36241,36240,263,cellular,999,0,nonexistent,yes,2022-06-29
36242,36241,192,cellular,999,0,nonexistent,yes,2022-06-30
36243,36242,129,cellular,999,1,failure,no,2022-06-18
36244,36243,154,cellular,999,0,nonexistent,no,2022-06-19
36245,36244,175,cellular,999,0,nonexistent,no,2022-06-03
36246,36245,814,cellular,3,1,success,no,2022-06-12
36247,36246,65,cellular,999,0,nonexistent,no,2022-06-02
36248,36247,67,cellular,999,1,failure,no,2022-06-18
36249,36248,166,cellular,999,0,nonexistent,yes,2022-06-06
36250,36249,327,cellular,999,0,nonexistent,yes,2022-06-17
36251,36250,69,cellular,999,1,failure,yes,2022-06-26
36252,36251,353,cellular,999,0,nonexistent,no,2022-06-04
36253,36252,210,cellular,999,0,nonexistent,no,2022-06-15
36254,36253,277,telephone,999,0,nonexistent,no,2022-06-25
36255,36254,210,cellular,999,1,failure,yes,2022-06-06
36256,36255,244,cellular,999,0,nonexistent,no,2022-06-30
36257,36256,84,cellular,999,0,nonexistent,yes,2022-06-03
36258,36257,208,cellular,999,0,nonexistent,no,2022-06-23
36259,36258,326,cellular,999,0,nonexistent,yes,2022-06-15
36260,36259,59,cellular,3,1,success,no,2022-06-12
36261,36260,285,cellular,999,0,nonexistent,no,2022-06-08
36262,36261,161,cellular,999,0,nonexistent,no,2022-06-16
36263,36262,165,cellular,999,0,nonexistent,no,2022-06-06
36264,36263,459,cellular,999,1,failure,no,2022-06-08
36265,36264,1460,cellular,999,0,nonexistent,yes,2022-06-11
36266,36265,1048,cellular,999,0,nonexistent,yes,2022-06-28
36267,36266,233,cellular,12,1,success,no,2022-06-27
36268,36267,335,cellular,999,0,nonexistent,yes,2022-06-10
36269,36268,412,cellular,999,0,nonexistent,yes,2022-06-13
36270,36269,177,cellular,999,0,nonexistent,yes,2022-06-18
36271,36270,223,cellular,999,0,nonexistent,no,2022-06-23
36272,36271,579,cellular,999,0,nonexistent,yes,2022-06-06
36273,36272,144,cellular,999,1,failure,no,2022-06-13
36274,36273,145,cellular,999,0,nonexistent,no,2022-06-23
36275,36274,93,cellular,12,1,success,no,2022-06-21
36276,36275,153,telephone,999,0,nonexistent,no,2022-06-26
36277,36276,164,cellular,999,0,nonexistent,no,2022-06-08
36278,36277,128,cellular,999,1,failure,no,2022-06-02
36279,36278,339,cellular,999,0,nonexistent,yes,2022-06-13
36280,36279,223,cellular,999,1,failure,no,2022-06-25
36281,36280,62,cellular,999,0,nonexistent,no,2022-06-12
36282,36281,151,cellular,999,1,failure,no,2022-06-17
36283,36282,128,cellular,3,1,success,no,2022-06-23
36284,36283,388,cellular,999,0,nonexistent,no,2022-06-08
36285,36284,180,cellular,999,0,nonexistent,no,2022-06-23
36286,36285,84,cellular,999,1,failure,no,2022-06-06
36287,36286,87,cellular,999,0,nonexistent,no,2022-06-19
36288,36287,194,telephone,999,0,nonexistent,no,2022-06-27
36289,36288,192,telephone,999,0,nonexistent,no,2022-06-17
36290,36289,761,cellular,999,0,nonexistent,no,2022-06-30
36291,36290,153,cellular,999,0,nonexistent,no,2022-06-16
36292,36291,202,cellular,999,0,nonexistent,yes,2022-06-16
36293,36292,174,cellular,3,1,success,yes,2022-06-02
36294,36293,89,telephone,999,1,failure,no,2022-06-14
36295,36294,84,cellular,999,1,failure,no,2022-06-06
36296,36295,164,cellular,3,1,success,no,2022-06-07
36297,36296,492,cellular,999,0,nonexistent,no,2022-06-09
36298,36297,114,cellular,999,0,nonexistent,yes,2022-06-10
36299,36298,450,cellular,999,1,failure,no,2022-06-30
36300,36299,215,cellular,999,0,nonexistent,yes,2022-06-13
36301,36300,232,cellular,999,0,nonexistent,yes,2022-06-15
36302,36301,284,cellular,999,1,failure,yes,2022-06-10
36303,36302,253,cellular,999,0,nonexistent,yes,2022-06-20
36304,36303,352,cellular,999,0,nonexistent,no,2022-06-16
36305,36304,470,cellular,999,0,nonexistent,no,2022-06-27
36306,36305,1144,cellular,999,0,nonexistent,yes,2022-06-18
36307,36306,336,telephone,999,0,nonexistent,no,2022-06-26
36308,36307,195,cellular,999,0,nonexistent,no,2022-06-22
36309,36308,373,cellular,999,0,nonexistent,no,2022-06-04
36310,36309,78,cellular,999,0,nonexistent,no,2022-06-02
36311,36310,89,cellular,999,0,nonexistent,no,2022-06-10
36312,36311,134,cellular,999,0,nonexistent,no,2022-06-16
36313,36312,181,cellular,999,0,nonexistent,no,2022-06-11
36314,36313,55,telephone,999,0,nonexistent,no,2022-06-25
36315,36314,187,cellular,999,0,nonexistent,no,2022-06-08
36316,36315,113,cellular,999,0,nonexistent,no,2022-06-12
36317,36316,314,cellular,999,0,nonexistent,yes,2022-06-14
36318,36317,206,cellular,999,1,failure,no,2022-06-03
36319,36318,288,cellular,999,0,nonexistent,no,2022-06-14
36320,36319,93,cellular,999,0,nonexistent,no,2022-06-13
36321,36320,327,cellular,999,0,nonexistent,no,2022-06-13
36322,36321,163,cellular,3,1,success,yes,2022-06-17
36323,36322,111,cellular,999,0,nonexistent,no,2022-06-23
36324,36323,149,cellular,999,0,nonexistent,no,2022-06-06
36325,36324,96,cellular,999,0,nonexistent,no,2022-06-08
36326,36325,466,cellular,999,0,nonexistent,yes,2022-06-19
36327,36326,106,cellular,999,0,nonexistent,no,2022-06-27
36328,36327,101,cellular,3,1,success,no,2022-06-06
36329,36328,257,cellular,999,0,nonexistent,yes,2022-06-23
36330,36329,479,cellular,999,0,nonexistent,yes,2022-06-02
36331,36330,437,cellular,999,0,nonexistent,yes,2022-06-12
36332,36331,198,cellular,999,0,nonexistent,no,2022-06-16
36333,36332,143,cellular,999,0,nonexistent,no,2022-06-12
36334,36333,395,cellular,999,0,nonexistent,yes,2022-06-28
36335,36334,145,cellular,999,0,nonexistent,yes,2022-06-19
36336,36335,154,cellular,999,1,failure,no,2022-06-12
36337,36336,107,cellular,999,0,nonexistent,yes,2022-06-21
36338,36337,663,cellular,999,0,nonexistent,yes,2022-06-01
36339,36338,350,cellular,999,0,nonexistent,yes,2022-06-26
36340,36339,126,cellular,999,1,failure,no,2022-06-10
36341,36340,145,cellular,999,0,nonexistent,no,2022-06-27
36342,36341,282,cellular,13,1,success,yes,2022-06-28
36343,36342,118,cellular,3,1,success,no,2022-06-20
36344,36343,115,cellular,999,0,nonexistent,no,2022-06-27
36345,36344,368,cellular,999,0,nonexistent,no,2022-06-04
36346,36345,62,cellular,999,0,nonexistent,no,2022-06-13
36347,36346,96,cellular,999,0,nonexistent,no,2022-06-20
36348,36347,294,cellular,999,0,nonexistent,yes,2022-06-14
36349,36348,177,cellular,999,1,failure,no,2022-06-06
36350,36349,64,cellular,999,0,nonexistent,no,2022-06-22
36351,36350,690,cellular,999,0,nonexistent,yes,2022-06-28
36352,36351,297,cellular,999,2,failure,no,2022-06-17
36353,36352,384,cellular,999,0,nonexistent,yes,2022-06-25
36354,36353,596,cellular,999,0,nonexistent,yes,2022-06-14
36355,36354,654,cellular,999,1,failure,yes,2022-06-02
36356,36355,144,cellular,999,0,nonexistent,no,2022-06-03
36357,36356,88,cellular,4,1,success,no,2022-06-26
36358,36357,50,telephone,999,0,nonexistent,no,2022-06-01
36359,36358,99,cellular,999,0,nonexistent,no,2022-06-07
36360,36359,418,cellular,999,0,nonexistent,no,2022-06-20
36361,36360,169,cellular,999,0,nonexistent,yes,2022-06-16
36362,36361,59,cellular,999,1,failure,no,2022-06-05
36363,36362,195,cellular,999,0,nonexistent,yes,2022-06-16
36364,36363,103,cellular,3,2,success,yes,2022-06-23
36365,36364,430,cellular,999,1,failure,yes,2022-06-05
36366,36365,167,cellular,999,0,nonexistent,no,2022-06-27
36367,36366,74,cellular,999,0,nonexistent,no,2022-06-30
36368,36367,253,cellular,999,0,nonexistent,no,2022-06-14
36369,36368,225,cellular,3,1,success,no,2022-06-22
36370,36369,417,cellular,999,0,nonexistent,yes,2022-06-30
36371,36370,135,cellular,999,0,nonexistent,no,2022-06-28
36372,36371,160,cellular,999,0,nonexistent,yes,2022-06-04
36373,36372,172,cellular,999,1,failure,no,2022-06-27
36374,36373,162,cellular,999,2,failure,no,2022-06-14
36375,36374,136,cellular,999,2,failure,no,2022-06-20
36376,36375,270,telephone,999,0,nonexistent,yes,2022-06-29
36377,36376,92,cellular,999,0,nonexistent,no,2022-06-17
36378,36377,271,cellular,999,0,nonexistent,no,2022-06-11
36379,36378,200,cellular,999,1,failure,yes,2022-06-14
36380,36379,309,cellular,999,0,nonexistent,no,2022-06-21
36381,36380,100,cellular,999,0,nonexistent,no,2022-06-02
36382,36381,271,cellular,3,1,success,yes,2022-06-17
36383,36382,189,cellular,999,0,nonexistent,no,2022-06-08
36384,36383,61,cellular,999,1,failure,no,2022-06-13
36385,36384,163,cellular,999,1,failure,no,2022-06-27
36386,36385,74,cellular,999,0,nonexistent,no,2022-06-05
36387,36386,82,cellular,999,0,nonexistent,yes,2022-06-09
36388,36387,108,telephone,999,0,nonexistent,no,2022-06-14
36389,36388,91,cellular,999,0,nonexistent,no,2022-06-24
36390,36389,310,cellular,999,0,nonexistent,no,2022-06-29
36391,36390,712,cellular,3,2,failure,yes,2022-06-19
36392,36391,74,cellular,4,1,success,yes,2022-06-26
36393,36392,128,telephone,999,0,nonexistent,no,2022-06-14
36394,36393,80,cellular,999,1,failure,no,2022-06-01
36395,36394,392,telephone,999,0,nonexistent,no,2022-06-05
36396,36395,392,cellular,999,0,nonexistent,no,2022-06-10
36397,36396,369,cellular,999,0,nonexistent,no,2022-06-21
36398,36397,217,cellular,999,0,nonexistent,no,2022-06-17
36399,36398,194,cellular,999,0,nonexistent,no,2022-06-07
36400,36399,495,cellular,999,0,nonexistent,no,2022-06-17
36401,36400,116,cellular,999,0,nonexistent,no,2022-06-11
36402,36401,318,cellular,4,3,success,yes,2022-06-23
36403,36402,73,cellular,999,0,nonexistent,no,2022-06-15
36404,36403,135,cellular,999,0,nonexistent,no,2022-06-18
36405,36404,359,cellular,999,2,failure,yes,2022-06-29
36406,36405,116,cellular,999,0,nonexistent,no,2022-06-04
36407,36406,211,cellular,999,0,nonexistent,no,2022-06-26
36408,36407,245,cellular,999,0,nonexistent,yes,2022-06-20
36409,36408,142,cellular,999,0,nonexistent,no,2022-06-20
36410,36409,444,cellular,999,1,failure,no,2022-06-24
36411,36410,251,cellular,999,0,nonexistent,yes,2022-06-24
36412,36411,673,cellular,999,0,nonexistent,no,2022-06-19
36413,36412,119,cellular,3,2,success,yes,2022-06-20
36414,36413,134,cellular,999,0,nonexistent,yes,2022-06-15
36415,36414,74,cellular,3,2,success,no,2022-06-12
36416,36415,728,cellular,999,0,nonexistent,yes,2022-06-04
36417,36416,263,cellular,999,1,failure,yes,2022-06-23
36418,36417,154,cellular,999,0,nonexistent,no,2022-06-01
36419,36418,696,cellular,999,2,failure,no,2022-06-01
36420,36419,159,cellular,999,1,failure,no,2022-06-13
36421,36420,118,cellular,999,1,failure,no,2022-06-15
36422,36421,1210,cellular,999,1,failure,yes,2022-06-27
36423,36422,210,cellular,999,0,nonexistent,no,2022-06-01
36424,36423,310,cellular,999,0,nonexistent,yes,2022-06-18
36425,36424,482,cellular,999,0,nonexistent,yes,2022-06-09
36426,36425,224,cellular,999,0,nonexistent,no,2022-06-16
36427,36426,221,cellular,999,0,nonexistent,no,2022-06-11
36428,36427,147,cellular,999,1,failure,no,2022-06-21
36429,36428,924,cellular,4,1,success,yes,2022-06-15
36430,36429,130,cellular,999,0,nonexistent,no,2022-06-12
36431,36430,53,cellular,999,1,failure,no,2022-06-26
36432,36431,72,cellular,999,0,nonexistent,no,2022-06-22
36433,36432,318,cellular,999,0,nonexistent,yes,2022-06-06
36434,36433,306,telephone,999,0,nonexistent,no,2022-06-14
36435,36434,77,cellular,999,0,nonexistent,no,2022-06-13
36436,36435,112,cellular,999,0,nonexistent,no,2022-06-03
36437,36436,80,cellular,999,1,failure,no,2022-06-29
36438,36437,123,cellular,999,0,nonexistent,no,2022-06-29
36439,36438,212,cellular,999,0,nonexistent,no,2022-06-17
36440,36439,192,cellular,999,0,nonexistent,yes,2022-06-22
36441,36440,181,cellular,999,1,failure,yes,2022-06-20
36442,36441,96,cellular,999,0,nonexistent,no,2022-06-29
36443,36442,132,cellular,999,0,nonexistent,no,2022-06-28
36444,36443,76,cellular,999,0,nonexistent,no,2022-06-23
36445,36444,262,cellular,999,1,failure,no,2022-06-25
36446,36445,250,cellular,999,0,nonexistent,yes,2022-06-30
36447,36446,146,cellular,999,0,nonexistent,no,2022-06-11
36448,36447,189,cellular,999,0,nonexistent,no,2022-06-17
36449,36448,501,cellular,999,0,nonexistent,yes,2022-06-08
36450,36449,69,cellular,999,1,failure,no,2022-06-27
36451,36450,269,cellular,999,1,failure,no,2022-06-16
36452,36451,236,cellular,999,0,nonexistent,yes,2022-06-07
36453,36452,102,cellular,999,2,failure,no,2022-06-24
36454,36453,308,cellular,3,1,success,no,2022-06-15
36455,36454,122,cellular,999,1,failure,no,2022-06-18
36456,36455,145,cellular,999,0,nonexistent,no,2022-06-17
36457,36456,130,cellular,999,0,nonexistent,no,2022-06-19
36458,36457,179,cellular,3,1,success,yes,2022-06-04
36459,36458,142,cellular,999,0,nonexistent,no,2022-06-28
36460,36459,71,cellular,999,0,nonexistent,no,2022-06-09
36461,36460,553,cellular,3,4,failure,no,2022-06-26
36462,36461,305,cellular,999,0,nonexistent,yes,2022-06-26
36463,36462,163,cellular,999,1,failure,yes,2022-06-11
36464,36463,541,cellular,999,0,nonexistent,yes,2022-06-25
36465,36464,209,cellular,999,0,nonexistent,yes,2022-06-20
36466,36465,262,cellular,3,1,success,yes,2022-06-19
36467,36466,225,telephone,999,0,nonexistent,no,2022-06-23
36468,36467,206,telephone,999,0,nonexistent,yes,2022-06-07
36469,36468,115,cellular,3,1,success,yes,2022-06-19
36470,36469,406,cellular,999,0,nonexistent,yes,2022-06-07
36471,36470,244,cellular,999,0,nonexistent,yes,2022-06-08
36472,36471,592,cellular,999,0,nonexistent,yes,2022-06-22
36473,36472,78,cellular,999,0,nonexistent,no,2022-06-24
36474,36473,508,cellular,999,0,nonexistent,no,2022-06-19
36475,36474,437,telephone,999,0,nonexistent,yes,2022-06-17
36476,36475,192,cellular,999,0,nonexistent,no,2022-06-01
36477,36476,136,cellular,999,0,nonexistent,no,2022-06-28
36478,36477,68,cellular,999,0,nonexistent,no,2022-06-09
36479,36478,123,cellular,999,0,nonexistent,no,2022-06-14
36480,36479,313,cellular,999,0,nonexistent,yes,2022-06-03
36481,36480,137,cellular,999,0,nonexistent,no,2022-06-09
36482,36481,705,cellular,999,1,failure,yes,2022-06-17
36483,36482,96,cellular,999,1,failure,no,2022-06-22
36484,36483,198,cellular,999,0,nonexistent,yes,2022-06-26
36485,36484,200,cellular,999,0,nonexistent,no,2022-06-15
36486,36485,210,cellular,999,0,nonexistent,yes,2022-06-18
36487,36486,117,cellular,999,0,nonexistent,yes,2022-06-18
36488,36487,110,cellular,999,0,nonexistent,yes,2022-06-14
36489,36488,171,cellular,999,0,nonexistent,no,2022-06-02
36490,36489,334,cellular,999,0,nonexistent,no,2022-06-02
36491,36490,321,cellular,999,0,nonexistent,yes,2022-06-09
36492,36491,296,cellular,999,0,nonexistent,yes,2022-06-24
36493,36492,86,cellular,999,0,nonexistent,no,2022-06-02
36494,36493,213,cellular,999,0,nonexistent,yes,2022-06-27
36495,36494,252,telephone,999,0,nonexistent,no,2022-06-03
36496,36495,411,cellular,999,0,nonexistent,yes,2022-06-27
36497,36496,37,cellular,999,1,failure,no,2022-06-30
36498,36497,593,cellular,999,0,nonexistent,yes,2022-06-30
36499,36498,101,cellular,999,0,nonexistent,no,2022-06-21
36500,36499,302,cellular,999,0,nonexistent,yes,2022-06-15
36501,36500,138,cellular,999,0,nonexistent,no,2022-06-18
36502,36501,165,cellular,999,0,nonexistent,yes,2022-06-07
36503,36502,88,cellular,999,0,nonexistent,no,2022-06-26
36504,36503,116,telephone,999,1,failure,no,2022-06-02
36505,36504,340,cellular,999,1,failure,yes,2022-06-19
36506,36505,95,cellular,999,0,nonexistent,no,2022-06-15
36507,36506,591,cellular,999,0,nonexistent,yes,2022-06-26
36508,36507,88,cellular,999,0,nonexistent,no,2022-06-16
36509,36508,90,cellular,999,0,nonexistent,no,2022-06-05
36510,36509,385,cellular,4,1,success,yes,2022-06-29
36511,36510,2219,cellular,999,1,failure,no,2022-06-05
36512,36511,240,cellular,999,0,nonexistent,no,2022-06-26
36513,36512,174,cellular,999,0,nonexistent,yes,2022-06-28
36514,36513,467,cellular,999,0,nonexistent,no,2022-06-09
36515,36514,107,cellular,999,0,nonexistent,no,2022-06-18
36516,36515,238,cellular,999,0,nonexistent,yes,2022-06-26
36517,36516,95,cellular,999,0,nonexistent,no,2022-06-30
36518,36517,170,cellular,999,0,nonexistent,yes,2022-06-16
